"","GSM1318547","GSM1318548","GSM1318549","GSM1318550","GSM1318552","GSM1318553","GSM1318554","GSM1318555"
"151050",6.01393983629774,5.34339631252865,5.47053642754665,5.21911399111396,5.18151590001724,5.05684301851961,5.89873254353398,5.12851199245623
"151056",5.1373432183869,5.0149599825853,4.89723021855517,4.85868041700489,4.88064593108289,4.80560132265194,5.07646582796803,5.02273693251724
"1511",6.1842658912685,7.65888550376141,6.13808316771402,5.28172278939704,7.70498878738694,8.03098099344169,6.10116696195003,5.69222753458026
"151112",5.82331163739346,5.07802684430104,5.62649210623261,5.3470939165085,5.28172278939704,5.54567656243271,5.13347670775133,5.95947722509594
"151121",4.82749772410421,4.75964541134414,4.73093186905134,4.8515284233787,4.81100898556588,4.85983919959542,4.7821599416335,4.71028580702809
"151126",5.54040563665111,5.11108622799515,5.63237670609502,5.46507288252379,5.4569508387855,5.29390760565853,5.8230828331712,5.01191477474505
"151171",5.20192241451244,5.54567656243271,5.74013248562053,5.45671694564617,5.04766115779964,5.31619770316332,5.34012998601824,5.15976457613827
"151174",5.1513120460139,5.20506222350804,5.01191477474505,4.92915633107654,5.20978785372691,5.22349949783696,5.04281365993693,4.95041023203213
"151176",4.94085738743446,4.93578750998665,5.08762220060554,4.81563082389507,4.87917707896059,4.94922866240596,4.9599394235912,5.40956342526913
"151188",8.68389605767831,8.70574259922004,8.52290277342205,8.69342386543507,8.36809998466995,8.21629428611338,8.49847784796949,8.57651040506198
"151194",7.59474929842687,7.36435986211984,7.35166353237718,6.89544541652204,5.84515154794295,6.75613744684738,5.35739615398801,6.24692053146231
"151195",6.41087999140454,6.15504490462936,6.27196413549793,5.97259936683973,6.2610036464267,6.42974524583494,6.25335972384169,6.44048179313324
"1512",8.40445248756998,7.84227581993432,7.68484079202458,7.61066054374629,6.76129154778081,8.48603310390435,8.27952652536664,8.03469936126135
"151230",5.09360817683807,5.14886406281895,5.10159420095247,5.30871874734584,5.10301947946577,5.11957657401835,5.59420907376165,5.10285310476235
"151234",5.19506922970267,5.12157665826665,5.25811427829391,5.14124114765366,5.10017107365868,5.36609512260877,5.32435274850585,5.56779369285838
"151242",5.69024492311759,5.37614929245349,5.32154994575847,5.79197442480532,5.22849389930953,5.62820581078519,5.0862203039649,5.67263102324469
"151246",6.25278946098423,5.74937358048087,6.25368669532726,6.05476363670297,5.4295753475336,5.60567811822374,5.91149370446565,6.1562335001
"151254",4.71750187810945,4.78925355203803,4.67850355529296,4.70407687790089,4.7966824982949,4.65019073840365,4.93824254256043,4.74244304550022
"151258",5.17096599467565,5.48398138796149,5.5347968617574,5.59714057598706,5.62500806768818,5.91373783845884,5.72661172432744,5.39176672566936
"151278",4.91531199830599,5.35388842652211,5.09360817683807,4.999497060285,5.30469342949181,5.18112075747679,5.25606250221966,4.91243637001972
"151295",4.95776134355788,4.86631159336629,4.95499602533207,4.72772374012844,5.01006653743034,4.87984804571349,4.98774516327782,5.11108622799515
"1513",6.68196339088995,6.21793423384728,6.17728780318388,6.41315829557938,6.03995119610239,6.26727974427386,7.68058383500109,6.80923160426702
"151300",5.46403180411803,5.2640794365633,5.20496180482637,5.20703361944218,5.56176738743433,6.15365156735914,5.02420100157678,5.76014592204989
"151306",8.47071233234159,8.78076741584934,8.71298052798488,8.29889606626475,9.22546508701244,9.59291368507432,9.38193633002934,8.87565535531605
"151313",7.08411324511505,7.18909720612738,7.13265113888155,7.12136482254203,7.2438382227609,7.56181793127835,7.27921249371413,6.82629685857102
"151325",5.60887288971103,5.43482395839568,5.88572199718324,5.67831959301404,5.2591433013038,6.12741038602501,5.61790779674665,5.55648039475018
"151354",4.85778616917035,4.94907763592178,5.08552055225779,5.05169350473007,4.94408605903639,5.11957657401835,5.00598977224228,4.87679788576685
"151393",4.92572471263156,5.00170932904341,4.98246674133585,4.95041023203213,4.90381627921777,4.95471207157183,4.96906310662753,5.08386726113326
"1514",7.02554510511436,8.48723970484905,8.52211812836143,8.65197334098396,8.69937948642605,8.97217393519068,9.53827507460043,8.8678019548366
"151449",4.80309383589256,4.81563082389507,4.79324231005716,4.88692844070457,4.71999885651032,4.76815991884935,4.76718338472203,4.71686832835047
"151473",5.5794005124087,5.81906114870332,5.89100209182073,5.02029959764677,5.45880191044276,5.25606250221966,6.02153156903419,5.87898156101245
"151477",5.31598137433482,5.29053373154372,5.79974876961524,5.39020201790507,5.71339931817017,5.39199216313955,5.59616490757536,5.58449948922099
"1515",4.81479661715559,4.86358052085329,5.07802684430104,5.11658069310073,4.76642488404754,4.86957175267722,4.79530735270833,4.94174609046671
"151507",4.98867096433041,5.10606192118342,4.97187214119566,5.31865039712061,4.81736407877216,5.23191020732135,5.28130840656473,5.28863878187554
"151516",5.22329796936484,5.44195251575286,5.0490031537332,5.14737132620866,5.20132019518968,5.15618079232709,5.09237428652269,5.30214412141734
"151525",8.10901779143657,8.37669799109232,7.87440904386549,8.16876935732452,7.27065413457267,6.89340209273221,7.19778276757328,7.77301979825882
"151531",5.29390760565853,5.32304739979341,5.60348274323657,5.15844649695868,5.54890049331546,5.35695613576895,5.63977155176022,5.00807274547659
"151534",5.20349125700161,5.11902572492545,5.42386981570785,5.19214609151517,5.33948311872448,5.37626300553338,5.20506222350804,5.25309710027328
"151556",5.2901082623895,5.22990262916906,5.30173045227429,5.08604372526148,5.25238398494088,4.98711317049762,5.03025052601929,5.25811427829391
"151613",9.63695425557671,9.43571066689861,9.80074930722737,9.73484828722422,9.70816894577152,9.64307944165156,9.88494416915154,9.5832603102268
"151636",6.68963188399456,6.37683478086114,6.58001759700221,6.51681774634871,6.71924885303729,6.99957968645004,6.25784837168047,6.87603336961817
"151647",5.8406446793333,5.39199216313955,5.35388842652211,5.24932400559436,5.89074953648875,5.75763969351103,5.31961467916723,5.90899689076
"151648",5.4746193886763,5.75361957198151,5.61790779674665,5.41794841823817,5.67288449880672,5.52249861983597,5.58717383037184,5.92644945269818
"151649",4.79599888987538,4.92131605832732,5.25504270947396,4.84359556958932,4.9479728087837,4.78014910269703,5.07646582796803,5.22509712773643
"151651",5.06561898979792,5.79197442480532,6.01566649766586,6.34156800352356,5.65643387336396,6.17751990690409,5.99228983581392,5.66150965158377
"151658",5.10017107365868,4.97110767256551,4.99870179499489,5.07663964258605,4.92873733488991,4.87984804571349,5.14569916409279,5.17938630870077
"1517",5.43712675562495,5.0569308163175,5.42774976124871,5.20998773950776,5.16505886729069,5.10195783585927,5.67263102324469,5.51609753565026
"151742",4.81921563096208,4.67769993759038,4.79485035965515,4.83601758555532,4.83085472704504,4.68716284921769,4.82975267619025,4.8661791746869
"151760",5.14198638310958,5.05169350473007,5.1513120460139,5.29116939367177,5.1865284796551,5.10964886462743,4.91509779312108,5.30362182133007
"151790",6.73755563591657,6.58468858584767,6.07134308389079,6.01920803048628,5.57989707584634,6.41046114515055,5.98342695614931,6.01761477722428
"1518",5.11704292520128,5.00807274547659,5.04398561046722,4.99587590295452,5.18305681151299,5.17153503195708,5.46810047620906,5.09061257828032
"151827",5.16469120314943,5.26903404040703,5.58062434732484,5.3282414899139,5.29390760565853,5.12248856932414,5.49857157841575,5.18845281016722
"151835",4.81479661715559,4.86086838085707,4.81165291951342,4.91509779312108,4.78507206303828,4.775883601308,4.9588932239984,4.83268873008256
"151871",5.22929684709593,4.91524027299886,5.09450006690048,4.92801052141769,4.80924502327369,4.75028638696398,4.83404673850842,4.78993694626721
"151887",4.94628477670952,4.79955944613976,5.32498703315435,4.94591526628212,5.22349949783696,5.17459120093342,5.04865737521242,4.98168378488593
"151888",7.71102606056244,8.11771137943696,8.46324600563694,8.74569749873167,6.97428934822669,7.50318494737237,6.86950468540659,7.38473582955844
"1519",9.35363072068087,9.10636833114831,9.12449459400076,9.13531013736177,9.24062891922616,8.581461958436,8.69786031401286,9.12768975076411
"151903",9.10235472651784,8.93243813921042,9.00223668359634,8.87442627286063,9.29207862133237,9.21427514783523,9.3017834371758,9.22151316085734
"151963",5.88398738227046,5.76439839338366,5.94953368772624,5.85669908762408,6.22626482487186,5.93638020816335,6.18797210857912,6.18379705467623
"151987",6.07329178727356,5.83360413677278,5.85219776029078,6.18993068061354,5.36333954714689,5.48398138796149,5.9484142693429,5.52273933372434
"152",5.33839375328118,5.11667183647836,5.08377948244234,5.16335215094834,5.29728078568908,5.35564135710242,5.07387165782632,5.06331350507232
"1520",10.9785992109562,10.2844995531079,10.3122101024985,10.4696106792226,9.9540790798342,10.2692370344494,10.6477007099005,10.728957355182
"152002",7.77264874111438,8.15485301330549,7.65553534277423,7.37976349361436,7.25816286571635,7.6210950464945,8.04374856188846,7.83952281720265
"152006",7.28002492849973,7.33332991565555,6.72367516197648,7.12601908744511,6.42656947773086,6.25256146750621,6.4863005110234,6.78805979870434
"152007",12.3320839459106,11.9002656460762,11.9588859450487,11.5448772288527,12.2566640727935,12.3131826053004,11.9790211967756,12.2987805553182
"152015",6.54085621557114,5.84038754642193,5.4924425884914,5.92893087608733,5.74212595621002,6.44740344214308,5.76413846469382,5.71589905569816
"152024",6.52138097483209,5.62011441230684,6.26727974427386,6.00754273355144,6.23819793519677,6.85487780632322,6.28422526818965,5.78457901881677
"152065",6.3626518811786,5.80302216987558,5.44265216591315,6.31355799555163,6.08677283240328,6.21998458637346,5.52702237924916,5.7211222700735
"152078",5.46833931142109,5.54782485353817,5.18865063577854,5.25422570099057,5.2640794365633,5.58449948922099,5.37793634235041,5.71788802317338
"152098",5.3053188182364,5.04314798469362,5.04131959112393,5.1513120460139,5.53514011078935,5.312348650824,5.30023377949275,5.39176672566936
"1521",9.64147720051726,10.0194439430879,9.51240842760978,9.49027557951369,10.3179502965766,9.40461077148302,9.81781412589631,9.84779244031362
"152100",7.21699957506386,7.20476716225642,7.10914102973842,7.08278397149563,6.70485699115902,6.90336325969317,6.66101713289234,6.82708768360701
"152110",5.18266114417664,5.38194276879682,5.2871764641478,4.91271080430517,6.12716850741203,5.73712159890404,5.61618910537207,5.43369488281889
"152118",6.07329178727356,5.89374726350217,5.44862010872502,5.3843887073725,5.63459357667153,6.51428633462478,5.63609278950593,5.75162441380968
"152137",9.47168922535577,9.3526380320605,8.63161141912258,9.55140910987238,8.36224804642652,8.61570097113966,8.77904428286113,8.49027687396741
"152138",4.91531199830599,5.13993995309383,5.23191020732135,5.08604372526148,5.25053883635952,4.77693631379635,5.27194557274417,5.6296665868699
"152185",5.35388842652211,5.0268124043342,5.32349130432489,5.17977698602017,5.19819045563611,5.4295753475336,5.06836133871657,5.32392527999402
"152189",6.29021896842009,7.1341279088193,7.68427100039164,5.78670369113279,7.01749793307128,5.41295728402363,5.91648189314686,5.50422763331353
"152195",5.4407963417775,5.58231654336608,5.63237670609502,5.77140543632028,5.39671363492865,6.16245642026979,5.7318669964534,5.89949676120063
"1522",7.13528262802788,7.52381205285958,7.47244233541339,7.23428871451659,6.46818587911938,7.62384050090268,8.53150582058483,8.478949142704
"152206",5.64298667139212,5.72987524975904,5.4891396759285,5.35915281276975,5.35826553022334,5.74937358048087,5.44344549224228,5.33709424861005
"152217",5.70068728329005,5.2640794365633,5.25945109987555,5.95152495177858,5.68379147188066,5.50422763331353,5.22088840294441,5.89074953648875
"152225",4.84410247863288,4.83047960690389,4.76902970730448,4.9194658542184,4.84371830254473,4.97960867368961,4.7552855267528,4.79530735270833
"152273",4.73375983351228,4.79221872959309,4.7273702137309,4.74949823132648,4.78721498564374,4.775883601308,4.75623680058117,4.82670233334725
"1523",8.87119494065751,8.69224722421715,8.78608791607516,8.27798774661542,7.95565365772958,8.26555947206082,7.98082159868015,8.42875542667939
"152302",8.33837714716958,8.31489767022837,7.81278311225628,7.1178642869553,7.74412338144572,7.1943395019774,7.22738575601701,7.85022994787845
"152330",4.80502055286306,4.88223901757944,4.90630406907705,4.67569991496702,4.71424088864482,4.71399601229662,4.80059757620095,4.77859925459347
"1524",9.44306142577662,9.55039933356379,9.69741398918442,9.60974553631953,10.2095836108785,9.69574053185846,10.0829565319893,9.92652860921186
"152404",5.92294626389494,5.86144023332023,5.91948055763484,5.79411859826009,5.6400211043037,5.4474775296017,5.77567656094857,5.4891396759285
"152405",5.55478062310327,5.26224103343626,5.88398738227046,5.5480650472861,5.97456572377871,5.60567811822374,5.54794495541085,5.69870241217017
"152485",7.08258460533803,6.64998653461092,6.6643774732675,6.02767572969256,6.92249758346327,6.71172658466577,6.82447228432707,6.59805682949949
"1525",4.96640708772948,5.32304739979341,5.30871874734584,5.25269020569701,5.4023364175444,5.07525458070859,5.15919684767925,5.34906090153408
"152503",5.98367581369477,5.26224103343626,5.35080871409839,5.36510230737852,5.4295753475336,5.64914380664965,5.27194557274417,5.6186400880468
"152518",7.20213669869273,7.71274636552395,7.51654235319756,7.18662377730257,7.1298861098099,5.62538782138714,7.82730710290938,6.75472462522119
"152519",5.61252665868362,5.0862203039649,5.91796148256172,5.19662877786587,5.20821052324129,6.15647040294352,5.73661520861637,5.66767060319625
"152559",6.69518946472071,6.4863005110234,6.38369849685376,6.82050102185311,5.99279356506739,5.41976504685402,6.34307270031969,5.88097590237475
"152573",5.03353885121104,5.20349125700161,5.22031055423364,5.13494927104403,5.2268918006391,5.15073943667862,5.10732681293982,4.90894853693532
"152578",5.17439218142035,4.92416848478327,5.12851199245623,5.24525685604634,5.15448560426988,5.23372844188576,5.0555763885819,4.98945288418788
"152579",5.39199216313955,5.86343891691754,6.09410494368412,6.18055045016351,5.90922345938571,5.84489889404471,6.27264101005006,6.12599138949041
"152586",4.94378944939497,5.18112075747679,5.06886924763654,5.38259617566695,5.01754162027844,4.9658110930585,4.83824309909619,4.79347333305447
"152641",4.72256249359895,4.77208872930293,4.86682574010082,4.75191176589373,4.77616139809865,4.8347808428256,5.01545375129233,4.83268873008256
"152663",5.22749135740145,5.74212595621002,5.5347968617574,5.35388842652211,5.41204340551929,6.19109410040633,5.30701779469863,5.82759341899199
"152687",5.3053188182364,5.70194169130203,5.50708213703272,5.60617238480833,5.21672652028717,5.4821099283545,5.17919153040614,5.65953689674668
"1527",4.93622027039936,4.7821599416335,4.80059757620095,4.93824254256043,4.68444325658111,4.84711354284863,4.71921418988466,4.9761486140096
"152742",5.40910679743514,5.73436368064155,5.2113673027472,5.38259617566695,5.22529180317443,5.06390740185645,5.46624490260112,5.15806558523902
"152756",6.0995026316184,6.10093780475246,5.76214207289092,5.67364342297933,6.13261580731355,5.37350225305536,5.96417668677745,6.08124542827624
"152789",5.13864913302664,5.20663531270643,5.25504270947396,5.48398138796149,5.0522781760768,5.27100361388114,5.46043964376493,5.48023994164072
"1528",6.73957542128379,7.11604559188308,6.94847870943339,7.00933648695282,6.91236275268768,7.04853700432176,6.40900334612519,6.62678352722755
"152815",6.60882785517657,7.05254830848734,6.43046653612354,6.79439342006784,5.76664772595386,6.11315251578583,6.61705634146736,6.44048179313324
"152816",4.8222231009285,4.86774238943968,4.82054032379691,4.93145377279327,4.8473689615496,4.87416484672391,4.76178483576264,4.9750791925733
"152831",5.91373783845884,6.32945151393669,6.03595160517617,6.01296871744895,6.3512306230244,5.92942120078402,5.87634722733508,5.83360413677278
"152877",5.45671694564617,5.83811364723375,5.67782929794919,6.07737246923518,6.63572664939995,5.36763584609851,5.563693652029,5.42158336068695
"152926",8.45910121721689,8.73650981757401,8.68936694363481,8.77855158089818,9.10179685314249,8.59807817175914,8.43882052039877,8.27836533485497
"152940",4.69409510267719,4.68580050965217,4.77088343950798,4.69386794589473,4.73467315548204,4.68716284921769,4.81230931870049,4.89641214261833
"152992",5.56418198293205,5.23916383752053,5.4407963417775,5.97997391740345,5.89949676120063,6.04275403279401,6.43281971290502,5.54949996872886
"153",5.16924983562606,5.41590330971558,5.42193102528054,5.62280131875448,5.31769260861181,5.52249861983597,5.61227320648273,5.15581360246935
"153020",4.67190695262933,4.73441642568943,4.99023805855859,4.73244438470631,4.88478230686734,4.8066559936006,4.86370747773808,4.92146032509445
"153090",4.82560859866612,4.82330517765435,4.69451405298036,4.66111444269767,4.87403577884869,4.81207400115793,4.72251249172649,4.7552318483058
"153129",6.03838038306463,6.89279524653057,6.43415385115263,6.78537099038308,6.79997707176916,6.5698990036752,7.03155198143124,6.33939679714529
"153201",4.88250582192982,4.70942060903687,4.73456974718917,4.69553670591525,4.80841370721314,4.64346816921471,4.62467547941383,4.76136092526067
"153218",5.46043964376493,5.2838163081319,5.08229003162715,5.5932509332389,5.68029868680371,5.03140516621597,5.38194276879682,5.09203238309585
"153222",9.86674866864729,9.72478138397357,9.79465044007247,10.2324142057511,9.6294602559842,9.4867483472947,9.94125951183597,9.43805242807911
"153241",6.53720769917827,6.2133626010498,6.09204986580699,6.07545522259496,5.53514011078935,6.0016505650812,6.05659272538905,6.21495332164025
"153328",5.09591459425969,5.64544263024335,5.47229759209974,5.15298483510636,5.2871764641478,5.44379072613233,5.27005324620846,4.98827836622016
"153339",9.08006973089845,9.24062891922616,8.74119525991731,8.63674023201317,8.28569417466704,8.55077331269283,9.0776853475619,8.74460478832616
"153364",7.30053176640694,7.49980127369424,7.27141303800567,7.54964528632053,6.6402242934243,6.58934051424947,6.87265538121636,6.72800454065188
"153396",6.12977518774206,6.29598722032114,6.40340239441896,5.85355426033286,6.07279638138607,5.49432196452286,5.96590934255051,5.99648610917599
"1534",7.42925543358821,7.43353887182168,6.92026863288036,7.42369938197652,7.38969108166306,7.35871251549431,7.0173587372908,7.07190463882117
"153443",5.55478062310327,5.648891609499,5.28130840656473,5.68227840827477,5.70443424297325,5.33536131263562,5.53658338032942,5.36024488998202
"153478",4.65762417241682,4.83824309909619,4.74172025647534,4.79564736472251,4.86892746666684,4.72593043620442,4.72083711563941,4.84711354284863
"1535",12.9024188121284,12.8560085527169,12.4609791227415,12.465207827912,12.5763826354107,12.8355559017012,12.7420266164099,12.8738731457701
"153527",9.33488922216355,9.48815525298932,9.40417167026068,9.54671487428357,9.57055665479637,9.47194319613915,9.51881422365619,9.51485091199773
"153562",5.75814376284309,5.30044490875845,5.78445240382312,5.13494927104403,5.80600449698037,5.53370438830924,4.9557517548846,5.14569916409279
"153571",4.7016204126613,4.62168756398286,4.63794493804093,4.705692239769,4.61815959852951,4.75538926328523,4.69936546443258,4.7433164851543
"153572",5.21473283132034,5.08902624290188,5.15788187728892,5.73623034538979,5.15788187728892,5.18112075747679,5.20055118179279,5.27400704375187
"153579",4.68380988957823,4.78823342410574,4.68236641498459,4.71999885651032,4.6785489932421,4.88371200239143,4.72692569278038,4.69073335300229
"1536",10.8255307704651,10.7202180854174,10.8868163873799,11.2073083798757,10.9430417809495,11.3092102409183,11.563426005404,11.0542952587078
"153642",5.41137223898198,5.50635891337598,5.60348274323657,5.43919254176441,5.43712675562495,5.13016763493859,5.39378407696991,5.88648403398854
"153643",5.87885656206083,5.5726428988338,5.69125650394119,5.99575625737891,5.52249861983597,5.92644945269818,5.68379147188066,5.19819045563611
"153657",5.38729393532241,6.18913318401378,5.46344208451864,5.39020201790507,5.4569508387855,5.91124160377386,5.50588675909088,5.35102981559363
"153684",6.20714927900641,6.63797826862559,6.50461831628624,6.77227031389254,5.76413846469382,5.77906175978487,6.58952714649911,6.47607220235394
"1537",9.7869751099702,9.82420402368925,9.80921649631864,9.55729739496222,9.72563363074214,9.61185594372527,9.79667950307564,9.69886853670356
"153733",7.46694851244619,7.06175318781884,6.99181252455408,7.64223690726879,6.6937997376006,6.95161288974842,6.80054318599094,6.95887148870238
"153743",5.39378407696991,5.48398138796149,5.29559319655086,5.28632621848853,5.78169953389863,5.7423853089935,5.48023994164072,5.54040563665111
"153745",5.07111222557979,5.03140516621597,4.91777841023961,5.39378407696991,4.99901877245135,5.29053373154372,5.10732681293982,4.97263611550185
"153768",4.69339992452248,4.71926208916361,4.66060147891916,4.6773882571818,4.72752013267362,4.73456974718917,4.59376623753093,4.61762928708164
"153769",6.28778460944639,5.72237718639647,5.62820581078519,5.55599557666115,5.85692731004478,5.80600449698037,5.77567656094857,5.26613914146415
"153770",5.04347722377059,4.81100898556588,4.92700742877525,5.02550565526725,4.97599421081818,4.93225726573382,5.18865063577854,5.02550565526725
"1538",5.06288517108019,5.63263124516099,4.80936560337561,4.93824254256043,5.07111222557979,5.13476344375663,5.22909421122789,5.23736055668285
"153830",7.18265740932456,8.55195101115985,8.08155344904487,8.63174781816719,8.12279898696283,8.57523439684731,8.29333091454306,8.52044933931935
"1539",4.91777841023961,5.02550565526725,4.70218123841565,4.80618440912598,4.80408818169405,4.85547961126856,4.82476392172823,4.65572417411251
"153918",5.22609271164707,5.30235551069936,5.51442134519816,5.58498869438518,5.58327442129165,5.69422222400344,5.7922346685574,5.2548362992412
"154",10.0987485076175,9.91584300530533,9.29043798646424,9.87445409963684,10.444996108628,9.75919228581641,10.0664264688923,9.88930529634844
"1540",7.996865471787,8.03531815855543,8.43705248297543,7.93358382259903,8.55384772737168,8.51525886323658,8.22071396768564,8.42075247502172
"154007",5.5794005124087,5.47837143464072,5.80325114911174,5.46043964376493,5.39378407696991,5.39783410279925,5.22909421122789,5.80825616792095
"154043",5.5114407121025,5.44195251575286,5.60493728923851,5.81931489640641,5.41001228645089,5.35158632900526,5.89498163913885,5.78670369113279
"154064",5.14626293081659,5.20211820634334,5.20800915132383,5.1865284796551,5.43896073697346,5.28360460692971,5.18690444629384,5.21433269914368
"154075",7.41082808482236,7.38062947677805,7.09312000935643,6.80183253280156,7.54820076690145,6.62750876274602,7.43071950065647,6.89574727974613
"154091",4.96853439833259,5.18690444629384,4.89941899463545,5.10983100127846,4.99744649602436,5.02550565526725,5.06117271859134,5.22031055423364
"154141",5.27015780810514,5.3689500467567,5.67782929794919,5.57868956177522,5.57820973705785,5.76690079188175,5.15919684767925,4.93016379772801
"154150",6.4645704603172,5.74013248562053,5.35564135710242,5.49716258616067,5.95178199222095,5.70094228905748,5.62870623692555,5.54782485353817
"154197",4.75666093781558,4.79874981440432,4.70002395633478,4.75867918966612,4.77231205160262,4.85778616917035,4.79165037255427,4.74720159216455
"154214",4.81088837085066,4.77483559219987,4.80741567908055,4.87746824281527,4.7016204126613,4.64411967092022,4.90284810591192,4.80877196188265
"154215",5.27371065194812,5.12157665826665,5.48023994164072,5.03882969625325,5.0217636940158,5.08133807418597,5.21732339404588,5.14142191893673
"154288",5.2901082623895,5.27880762566987,5.54614835191917,5.55431468017366,5.51845387468014,5.31769260861181,5.17286327976574,5.59811251939281
"1543",4.65349654604876,4.77970959880647,4.89016823189741,4.79244690835769,4.76479896829172,4.82585114328559,4.70588470276608,4.85894265586846
"154313",5.2752681243528,5.5932509332389,5.52035212938899,5.75763969351103,5.18305681151299,5.40211689598174,5.69497337736122,5.1442110043666
"154386",4.72493675954981,4.7839498287326,4.74699962613596,4.79961616919224,4.81030716221228,4.85624468257706,4.68584718935472,4.63915871386771
"1544",4.79502369029931,4.72020007227819,4.87673294372762,4.66601895671026,4.79096044617704,4.67265470751823,4.82975267619025,4.76902970730448
"154449",5.23090206341125,5.2640794365633,5.25504270947396,5.33491735221951,5.59420907376165,5.77140543632028,5.06836133871657,5.38863175359719
"154467",8.02915272734972,7.74290320465014,7.93866450439409,7.82488331322264,7.52625977912442,8.29005062879518,7.93033459981663,8.03755049720637
"1545",10.2017954390035,9.94316590999701,9.57474846978509,9.53963264176252,8.3884775621727,9.78567828794223,8.73316584003024,9.71508366084821
"154661",5.30701779469863,5.17958251090084,5.61448000546275,5.47019977918936,6.01896037617135,5.52249861983597,5.23051274107291,5.20231681406659
"154664",4.76555963227768,4.74725258567091,4.89723021855517,4.60801987492647,4.74585385931482,4.62444130912311,4.61999892413861,4.73396380343185
"154743",4.77197685654858,4.70750593335189,4.85894265586846,4.6677582263458,4.65940896419324,4.69451405298036,4.72967677020139,4.70602960022183
"154754",5.13457727868118,5.12430691320618,4.99304566486379,5.63459357667153,5.35826553022334,5.47533102589692,5.12558783386058,5.02550565526725
"154761",6.08075721042949,6.46486762215032,6.35998566690371,5.51442134519816,6.35742639461618,5.66126172603287,6.19004765046098,6.05816281934709
"154790",5.1997542618188,5.76214207289092,5.32498703315435,4.98881638162107,4.91777841023961,5.48585431360819,5.31427209783851,5.06716001497494
"154791",7.09621980865588,6.87019803085345,6.94182717685604,6.68004030484925,6.68370896073496,7.36976715115521,6.68440766912956,6.74478206419921
"154796",6.12716850741203,6.52845114896825,6.56679696578286,6.67706042342753,6.97428934822669,6.88360056460595,6.65497820107123,6.36466952577473
"1548",4.72633254893379,4.80800997993313,4.69382041467127,4.82428095217206,4.7821599416335,4.82246403485399,4.78925355203803,4.72831921819555
"154807",5.71788802317338,5.81906114870332,5.84766189301015,5.83964234360308,5.51845387468014,5.61448000546275,5.60444839351609,5.63951985087058
"154810",6.45590827524095,5.27693136353607,5.6563088990649,5.55984228129847,6.02644412987469,5.53801236646265,5.83713067982006,5.38372470066716
"154822",4.94085738743446,5.15598852529489,5.16070647785483,5.1331052420208,4.92630106692873,5.13975267197368,5.25238398494088,5.06331350507232
"154860",5.22448889982011,5.26017149352309,5.34623228753258,5.49572050655536,5.55742545054551,5.55023237512113,5.15448560426988,5.19165512523543
"154865",5.2901082623895,5.02992305636112,5.122119221584,5.22529180317443,5.53346274500644,5.18420367009561,5.50966681406433,4.98711317049762
"154872",5.03618006006442,5.04031925158802,5.01900331026946,5.06270818345733,5.03866202004982,4.84711354284863,5.03468722713763,5.04281365993693
"154881",5.48023994164072,5.21513996026945,5.11811970078717,5.30701779469863,5.87498982679516,4.90024291505424,5.21513996026945,5.21732339404588
"1549",5.40480417863177,5.49704336766126,4.979371081766,5.15448560426988,5.26593794691563,5.106787489327,5.1513120460139,5.46298209096527
"154907",4.67283537286324,4.6673208931186,4.70731087265217,4.78121025282103,4.70827032905685,4.65864599740623,4.75107174558444,4.7552318483058
"155",5.78331926576506,5.76439839338366,5.31983431917511,5.512517606324,5.240781849882,5.94505481538641,5.50966681406433,5.4500174329926
"155006",5.60005882909768,5.47672069115455,5.14737132620866,5.57650907717618,5.48585431360819,5.5103791829204,4.91033958547532,5.50422763331353
"155019",6.46195653678935,6.70391096461729,6.01566649766586,5.9306499622152,5.76664772595386,5.71289166620375,6.2610036464267,5.8384930640687
"155038",11.389547665529,11.07087188671,11.1594105814969,11.0756132813418,11.1554867162139,11.6388575715452,11.7866247006842,11.6237532121333
"155051",4.77837314097976,4.89233280460835,4.78541374370011,4.89914618599745,4.95485710789876,4.7208860065805,4.74409021668987,4.92358661135666
"155054",5.56176738743433,5.32953138275592,5.39760012414062,5.62280131875448,5.91322702865824,6.51691592716128,5.18072925727574,5.84640165267455
"155060",6.91997154465564,7.1221417386394,7.62320036203171,7.40737979761441,7.93284600519382,7.51762530508969,7.41933390791344,7.46174062283581
"155061",8.98454490715212,8.54383183121803,8.5049952986665,8.41574449446189,8.57184987640184,8.77801763048734,8.61224889094955,8.7346059704193
"155066",9.84902486013599,10.5388018699075,10.0366639017067,9.95489697486992,10.1218014339704,9.66283638997639,9.60185321706521,9.54084367675418
"1551",5.35564135710242,5.35805136125627,5.12066548196136,5.28781064622053,5.35169662749249,5.2871764641478,5.45046413534243,5.38372470066716
"155184",4.68132503391811,4.67335916430813,4.7432637786011,4.66601895671026,4.65631408380719,4.69767980921103,4.57650087606942,4.75996542191051
"155185",4.96853439833259,4.7777128428861,5.15598852529489,4.77241992451632,4.93607201181504,4.77296555882486,4.67841688175407,4.69936546443258
"1553",5.4295753475336,5.99969737800502,5.10285310476235,5.4666957799653,5.28885409248816,6.35721040958815,5.52702237924916,5.66767060319625
"155368",5.45835309220815,5.32304739979341,5.43712675562495,5.06698909749105,5.34306878295805,5.46553024779929,5.59081357577064,5.45671694564617
"155370",6.37506156736501,6.48768033383294,6.6338343034625,6.46486762215032,6.1460927349494,5.43712675562495,6.28422526818965,5.95747898521431
